country,year,iso3c,region,income,pop,gdp,gini,itnet_pop,high_tech,poverty,unemployement,gdpPercap
Kyrgyz Republic,2019,KGZ,Europe & Central Asia,Lower middle income,6456200,8454619608,29.7,NA,29880952,20.1,NA,1309.53496
Kyrgyz Republic,2020,KGZ,Europe & Central Asia,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,1994,KGZ,Europe & Central Asia,Lower middle income,4515100,1681006993,NA,0,NA,NA,NA,372.30781
Kyrgyz Republic,1995,KGZ,Europe & Central Asia,Lower middle income,4560400,1661018519,NA,0,NA,NA,NA,364.2264974
Kyrgyz Republic,1983,KGZ,Europe & Central Asia,Lower middle income,3838300,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,1984,KGZ,Europe & Central Asia,Lower middle income,3916400,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,1985,KGZ,Europe & Central Asia,Lower middle income,3990300,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,1986,KGZ,Europe & Central Asia,Lower middle income,4066500,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,1987,KGZ,Europe & Central Asia,Lower middle income,4144600,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,2015,KGZ,Europe & Central Asia,Lower middle income,5956900,6678178340,29,30.24704278,43740657,32.1,7.559999943,1121.082835
Kyrgyz Republic,1989,KGZ,Europe & Central Asia,Lower middle income,4307500,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,1990,KGZ,Europe & Central Asia,Lower middle income,4391200,2675000000,NA,0,NA,NA,NA,609.1728912
Kyrgyz Republic,1991,KGZ,Europe & Central Asia,Lower middle income,4463600,2569444444,NA,0,NA,NA,NA,575.6439745
Kyrgyz Republic,1992,KGZ,Europe & Central Asia,Lower middle income,4515400,2316562500,NA,0,NA,NA,NA,513.0359437
Kyrgyz Republic,1993,KGZ,Europe & Central Asia,Lower middle income,4516700,2028295455,NA,0,NA,NA,NA,449.0657902
Kyrgyz Republic,1998,KGZ,Europe & Central Asia,Lower middle income,4769000,1645963750,NA,0.072808334,NA,NA,NA,345.1381316
Kyrgyz Republic,1999,KGZ,Europe & Central Asia,Lower middle income,4840400,1249061487,NA,0.20471135,NA,NA,NA,258.0492288
Kyrgyz Republic,1996,KGZ,Europe & Central Asia,Lower middle income,4628400,1827570586,NA,NA,NA,NA,NA,394.8601215
Kyrgyz Republic,1997,KGZ,Europe & Central Asia,Lower middle income,4696400,1767864036,NA,NA,NA,NA,NA,376.4296133
Kyrgyz Republic,1960,KGZ,Europe & Central Asia,Lower middle income,2172300,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,1961,KGZ,Europe & Central Asia,Lower middle income,2255900,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,2000,KGZ,Europe & Central Asia,Lower middle income,4898400,1369688498,31,1.041401145,NA,NA,7.539999962,279.6195693
Kyrgyz Republic,1988,KGZ,Europe & Central Asia,Lower middle income,4218400,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,2001,KGZ,Europe & Central Asia,Lower middle income,4945100,1525116370,30.2,3.002941327,NA,NA,7.840000153,308.4096116
Cambodia,1960,KHM,East Asia & Pacific,Lower middle income,5722370,637142865.7,NA,NA,NA,NA,NA,111.3424797
Cambodia,1961,KHM,East Asia & Pacific,Lower middle income,5872966,642857134.3,NA,NA,NA,NA,NA,109.4603875
Cambodia,1983,KHM,East Asia & Pacific,Lower middle income,7169997,NA,NA,NA,NA,NA,NA,NA
Cambodia,1984,KHM,East Asia & Pacific,Lower middle income,7447853,NA,NA,NA,NA,NA,NA,NA
Cambodia,1985,KHM,East Asia & Pacific,Lower middle income,7714880,NA,NA,NA,NA,NA,NA,NA
Cambodia,1982,KHM,East Asia & Pacific,Lower middle income,6919801,NA,NA,NA,NA,NA,NA,NA
Cambodia,1987,KHM,East Asia & Pacific,Lower middle income,8198082,NA,NA,NA,NA,NA,NA,NA
Cambodia,1988,KHM,East Asia & Pacific,Lower middle income,8435912,NA,NA,NA,NA,NA,NA,NA
Cambodia,1989,KHM,East Asia & Pacific,Lower middle income,8691334,NA,NA,NA,NA,NA,NA,NA
Cambodia,1986,KHM,East Asia & Pacific,Lower middle income,7960949,NA,NA,NA,NA,NA,NA,NA
Cambodia,1991,KHM,East Asia & Pacific,Lower middle income,9289299,NA,NA,0,NA,NA,NA,NA
Cambodia,1992,KHM,East Asia & Pacific,Lower middle income,9623889,NA,NA,0,NA,NA,NA,NA
Cambodia,1993,KHM,East Asia & Pacific,Lower middle income,9970733,2533727592,NA,0,NA,NA,NA,254.1164819
Cambodia,1990,KHM,East Asia & Pacific,Lower middle income,8975597,NA,NA,0,NA,NA,NA,NA
Cambodia,1995,KHM,East Asia & Pacific,Lower middle income,10656138,3441205693,NA,0,NA,NA,NA,322.9317876
Cambodia,1996,KHM,East Asia & Pacific,Lower middle income,10982917,3506695720,NA,NA,NA,NA,0.839999974,319.2863717
Cambodia,1997,KHM,East Asia & Pacific,Lower middle income,11298600,3443413389,NA,0.005844911,NA,NA,NA,304.764607
Cambodia,1998,KHM,East Asia & Pacific,Lower middle income,11600508,3120425503,NA,0.016324986,NA,NA,NA,268.9904186
Cambodia,1999,KHM,East Asia & Pacific,Lower middle income,11886458,3517242477,NA,0.031969578,NA,NA,NA,295.9033277
Cambodia,2000,KHM,East Asia & Pacific,Lower middle income,12155239,3677897739,NA,0.04702264,NA,NA,2.75999999,302.5771636
Cambodia,2001,KHM,East Asia & Pacific,Lower middle income,12405408,3984000517,NA,0.076956056,NA,NA,2.059999943,321.1503013
Cambodia,1962,KHM,East Asia & Pacific,Lower middle income,6028431,660000008.6,NA,NA,NA,NA,NA,109.4812246
Cambodia,1963,KHM,East Asia & Pacific,Lower middle income,6183584,728571437.1,NA,NA,NA,NA,NA,117.8234883
Cambodia,1964,KHM,East Asia & Pacific,Lower middle income,6331449,782857128.6,NA,NA,NA,NA,NA,123.6458082
Cambodia,1965,KHM,East Asia & Pacific,Lower middle income,6467197,868571428.6,NA,NA,NA,NA,NA,134.304155
Cambodia,1966,KHM,East Asia & Pacific,Lower middle income,6585035,914285714.3,NA,NA,NA,NA,NA,138.8429544
Cambodia,1994,KHM,East Asia & Pacific,Lower middle income,10317899,2791435272,NA,0,NA,NA,NA,270.5429925
Cambodia,1968,KHM,East Asia & Pacific,Lower middle income,6779787,1065714249,NA,NA,NA,NA,NA,157.1899307
Cambodia,1969,KHM,East Asia & Pacific,Lower middle income,6880623,978873232.4,NA,NA,NA,NA,NA,142.2652037
Cambodia,1970,KHM,East Asia & Pacific,Lower middle income,6996576,718401157.7,NA,NA,NA,NA,NA,102.6789615
Cambodia,1971,KHM,East Asia & Pacific,Lower middle income,7139647,969911421.4,NA,NA,NA,NA,NA,135.8486521
Cambodia,1972,KHM,East Asia & Pacific,Lower middle income,7302111,505549441.4,NA,NA,NA,NA,NA,69.23332737
Cambodia,1973,KHM,East Asia & Pacific,Lower middle income,7449238,702899156,NA,NA,NA,NA,NA,94.35853117
Cambodia,1974,KHM,East Asia & Pacific,Lower middle income,7533336,588443893.7,NA,NA,NA,NA,NA,78.11199364
Cambodia,1975,KHM,East Asia & Pacific,Lower middle income,7524447,NA,NA,NA,NA,NA,NA,NA
Cambodia,1976,KHM,East Asia & Pacific,Lower middle income,7404684,NA,NA,NA,NA,NA,NA,NA
Cambodia,1977,KHM,East Asia & Pacific,Lower middle income,7196042,NA,NA,NA,NA,NA,NA,NA
Cambodia,1978,KHM,East Asia & Pacific,Lower middle income,6957265,NA,NA,NA,NA,NA,NA,NA
Cambodia,1979,KHM,East Asia & Pacific,Lower middle income,6770396,NA,NA,NA,NA,NA,NA,NA
Cambodia,1967,KHM,East Asia & Pacific,Lower middle income,6685960,962857134.3,NA,NA,NA,NA,NA,144.0118
Cambodia,1981,KHM,East Asia & Pacific,Lower middle income,6749847,NA,NA,NA,NA,NA,NA,NA
Cambodia,2008,KHM,East Asia & Pacific,Lower middle income,13883834,10351914093,NA,0.51,3806890,34,0.819999993,745.6091807
Cambodia,2009,KHM,East Asia & Pacific,Lower middle income,14093604,10401851851,NA,0.53,9960158,23.9,0.579999983,738.0547836
Cambodia,2010,KHM,East Asia & Pacific,Lower middle income,14312212,11242275199,NA,1.26,8239391,22.1,0.769999981,785.5022829
Cambodia,2011,KHM,East Asia & Pacific,Lower middle income,14541423,12829541141,NA,3.1,7198370,20.5,0.579999983,882.2754926
Cambodia,2012,KHM,East Asia & Pacific,Lower middle income,14780454,14054443213,NA,4.94,13857078,17.7,1.279999971,950.880346
Cambodia,2013,KHM,East Asia & Pacific,Lower middle income,15026332,15227991395,NA,6.8,73018956,NA,0.439999998,1013.420401
Cambodia,2014,KHM,East Asia & Pacific,Lower middle income,15274503,16702610842,NA,14,31192962,NA,0.689999998,1093.496191
Cambodia,2002,KHM,East Asia & Pacific,Lower middle income,12637727,4284028483,NA,0.226983238,NA,NA,NA,338.9872627
Cambodia,2003,KHM,East Asia & Pacific,Lower middle income,12856163,4658246918,NA,0.260570198,NA,50.2,NA,362.3357077
Cambodia,2004,KHM,East Asia & Pacific,Lower middle income,13066469,5337833248,NA,0.300436644,NA,NA,7.53000021,408.5138263
Cambodia,2005,KHM,East Asia & Pacific,Lower middle income,13273354,6293046162,NA,0.317321781,NA,NA,NA,474.1112278
Cambodia,2006,KHM,East Asia & Pacific,Lower middle income,13477709,7274595707,NA,0.46835672,NA,45,NA,539.7501687
Cambodia,2007,KHM,East Asia & Pacific,Lower middle income,13679962,8639235842,NA,0.49,1604572,NA,1.25999999,631.5248421
Cambodia,2020,KHM,East Asia & Pacific,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,2017,KHM,East Asia & Pacific,Lower middle income,16009414,22177200512,NA,32.90027854,177204852,NA,0.140000001,1385.25998
Cambodia,2018,KHM,East Asia & Pacific,Lower middle income,16249798,24571753583,NA,40.5459865,164816025,NA,NA,1512.12671
Cambodia,2015,KHM,East Asia & Pacific,Lower middle income,15521436,18049954289,NA,6.43319107,121425750,NA,0.389999986,1162.90492
Cambodia,2016,KHM,East Asia & Pacific,Lower middle income,15766293,20016747754,NA,32.39845171,171116016,NA,0.720000029,1269.591257
Cambodia,2019,KHM,East Asia & Pacific,Lower middle income,16486542,27089389787,NA,NA,160372353,NA,NA,1643.121389
Cambodia,1980,KHM,East Asia & Pacific,Lower middle income,6693764,NA,NA,NA,NA,NA,NA,NA
Kiribati,1963,KIR,East Asia & Pacific,Lower middle income,44338,NA,NA,NA,NA,NA,NA,NA
Kiribati,1964,KIR,East Asia & Pacific,Lower middle income,45399,NA,NA,NA,NA,NA,NA,NA
Kiribati,1967,KIR,East Asia & Pacific,Lower middle income,48417,NA,NA,NA,NA,NA,NA,NA
Kiribati,1968,KIR,East Asia & Pacific,Lower middle income,49363,NA,NA,NA,NA,NA,NA,NA
Kiribati,1965,KIR,East Asia & Pacific,Lower middle income,46429,NA,NA,NA,NA,NA,NA,NA
Kiribati,1966,KIR,East Asia & Pacific,Lower middle income,47434,NA,NA,NA,NA,NA,NA,NA
Kiribati,1962,KIR,East Asia & Pacific,Lower middle income,43281,NA,NA,NA,NA,NA,NA,NA
Kiribati,1976,KIR,East Asia & Pacific,Lower middle income,55924,41109617.5,NA,NA,NA,NA,NA,735.0979454
Kiribati,1977,KIR,East Asia & Pacific,Lower middle income,56764,38748059.44,NA,NA,NA,NA,NA,682.6167895
Kiribati,1978,KIR,East Asia & Pacific,Lower middle income,57618,45210026.32,NA,NA,NA,NA,NA,784.6510869
Kiribati,1979,KIR,East Asia & Pacific,Lower middle income,58461,42620165.44,NA,NA,NA,NA,NA,729.0358604
Kiribati,1980,KIR,East Asia & Pacific,Lower middle income,59301,38715554.54,NA,NA,NA,NA,NA,652.865121
Kiribati,1981,KIR,East Asia & Pacific,Lower middle income,60104,41369800.05,NA,NA,NA,NA,NA,688.3036078
Kiribati,1969,KIR,East Asia & Pacific,Lower middle income,50267,NA,NA,NA,NA,NA,NA,NA
Kiribati,1970,KIR,East Asia & Pacific,Lower middle income,51151,14295279.54,NA,NA,NA,NA,NA,279.4721422
Kiribati,1971,KIR,East Asia & Pacific,Lower middle income,51980,15278632.48,NA,NA,NA,NA,NA,293.9329065
Kiribati,1972,KIR,East Asia & Pacific,Lower middle income,52780,18936526.95,NA,NA,NA,NA,NA,358.782246
Kiribati,1973,KIR,East Asia & Pacific,Lower middle income,53553,31710657.73,NA,NA,NA,NA,NA,592.1359723
Kiribati,1974,KIR,East Asia & Pacific,Lower middle income,54333,85637174.37,NA,NA,NA,NA,NA,1576.153983
Kiribati,1975,KIR,East Asia & Pacific,Lower middle income,55114,55081816.99,NA,NA,NA,NA,NA,999.4160647
Kiribati,2001,KIR,East Asia & Pacific,Lower middle income,85849,63101272.37,NA,2.337458948,NA,NA,NA,735.0262947
Kiribati,2002,KIR,East Asia & Pacific,Lower middle income,87305,72196457.68,NA,2.5,NA,NA,NA,826.9452801
Kiribati,2003,KIR,East Asia & Pacific,Lower middle income,88835,90231856.8,NA,3,NA,NA,NA,1015.724172
Kiribati,2004,KIR,East Asia & Pacific,Lower middle income,90499,102367039.3,NA,3.5,NA,NA,NA,1131.140005
Kiribati,2005,KIR,East Asia & Pacific,Lower middle income,92325,112133944.3,NA,4,NA,NA,14.64999962,1214.556667
Kiribati,2006,KIR,East Asia & Pacific,Lower middle income,94343,110234939.8,37,4.5,NA,21.8,NA,1168.448531
Kiribati,2007,KIR,East Asia & Pacific,Lower middle income,96527,132671743,NA,6,NA,NA,NA,1374.452153
Kiribati,2008,KIR,East Asia & Pacific,Lower middle income,98761,141042610.3,NA,7,NA,NA,NA,1428.120516
Kiribati,2009,KIR,East Asia & Pacific,Lower middle income,100930,132420059.3,NA,8.97,NA,NA,NA,1311.999002
Kiribati,2010,KIR,East Asia & Pacific,Lower middle income,102927,156120895.2,NA,9.07,NA,NA,30.57999992,1516.811869
Kiribati,2011,KIR,East Asia & Pacific,Lower middle income,104728,181705002.6,NA,10,NA,NA,NA,1735.018358
Kiribati,2012,KIR,East Asia & Pacific,Lower middle income,106370,190243321.6,NA,10.74679768,NA,NA,NA,1788.505421
Kiribati,2000,KIR,East Asia & Pacific,Lower middle income,84396,67254174.4,NA,1.785225474,NA,NA,NA,796.8881748
Kiribati,2014,KIR,East Asia & Pacific,Lower middle income,109391,179703443.3,NA,12.25,38747,NA,NA,1642.762597
Kiribati,2015,KIR,East Asia & Pacific,Lower middle income,110930,171117872.4,NA,12.99748389,23848,NA,9.329999924,1542.57525
Kiribati,2016,KIR,East Asia & Pacific,Lower middle income,112524,178328873,NA,13.7,42923,NA,NA,1584.807446
Kiribati,2017,KIR,East Asia & Pacific,Lower middle income,114158,187276210.9,NA,14.58181818,NA,NA,NA,1640.500104
Kiribati,2018,KIR,East Asia & Pacific,Lower middle income,115847,196737896,NA,NA,NA,NA,NA,1698.256286
Kiribati,2019,KIR,East Asia & Pacific,Lower middle income,117606,194647201.9,NA,NA,NA,NA,NA,1655.078839
Kiribati,2020,KIR,East Asia & Pacific,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,1982,KIR,East Asia & Pacific,Lower middle income,60887,40572066.13,NA,NA,NA,NA,NA,666.3502247
Kiribati,1983,KIR,East Asia & Pacific,Lower middle income,61733,37837837.84,NA,NA,NA,NA,NA,612.9272486
Kiribati,1984,KIR,East Asia & Pacific,Lower middle income,62744,41246160.6,NA,NA,NA,NA,NA,657.3721885
Kiribati,1985,KIR,East Asia & Pacific,Lower middle income,63986,32125148.4,NA,NA,NA,NA,NA,502.0652706
Kiribati,1986,KIR,East Asia & Pacific,Lower middle income,65505,32085561.5,NA,NA,NA,NA,NA,489.81851
Kiribati,2013,KIR,East Asia & Pacific,Lower middle income,107890,185113921.6,NA,11.5,NA,NA,NA,1715.765331
Kiribati,1988,KIR,East Asia & Pacific,Lower middle income,69089,42972107.2,NA,NA,NA,NA,NA,621.9818958
Kiribati,1989,KIR,East Asia & Pacific,Lower middle income,70853,41119721.65,NA,NA,NA,NA,NA,580.3525842
Kiribati,1990,KIR,East Asia & Pacific,Lower middle income,72400,39809538.68,NA,0,NA,NA,NA,549.8555066
Kiribati,1991,KIR,East Asia & Pacific,Lower middle income,73692,47515189.28,NA,0,NA,NA,NA,644.7808349
Kiribati,1992,KIR,East Asia & Pacific,Lower middle income,74766,47737955.35,NA,0,NA,NA,NA,638.4981856
Kiribati,1993,KIR,East Asia & Pacific,Lower middle income,75716,46919624.64,NA,0,NA,NA,NA,619.6791252
Kiribati,1994,KIR,East Asia & Pacific,Lower middle income,76670,54832577.86,NA,0,NA,NA,NA,715.1764427
Kiribati,1995,KIR,East Asia & Pacific,Lower middle income,77723,56338028.17,NA,0,NA,NA,NA,724.8565826
Kiribati,1996,KIR,East Asia & Pacific,Lower middle income,78903,66515376.79,NA,NA,NA,NA,NA,843.0018731
Kiribati,1997,KIR,East Asia & Pacific,Lower middle income,80187,67537479.59,NA,NA,NA,NA,NA,842.2497361
Kiribati,1998,KIR,East Asia & Pacific,Lower middle income,81556,65334841.06,NA,0.616545618,NA,NA,NA,801.1040397
Kiribati,1999,KIR,East Asia & Pacific,Lower middle income,82972,69032258.06,NA,1.211577838,NA,NA,NA,831.9946255
Kiribati,1987,KIR,East Asia & Pacific,Lower middle income,67248,33608738.27,NA,NA,NA,NA,NA,499.7730531
Kiribati,1960,KIR,East Asia & Pacific,Lower middle income,41202,NA,NA,NA,NA,NA,NA,NA
Kiribati,1961,KIR,East Asia & Pacific,Lower middle income,42229,NA,NA,NA,NA,NA,NA,NA
Comoros,1980,COM,Sub-Saharan Africa,Lower middle income,307829,212218226.4,NA,NA,NA,NA,NA,689.4029686
Comoros,1981,COM,Sub-Saharan Africa,Lower middle income,317606,196349967.7,NA,NA,NA,NA,NA,618.2186976
Comoros,1982,COM,Sub-Saharan Africa,Lower middle income,326946,184008995.6,NA,NA,NA,NA,NA,562.8115825
Comoros,1983,COM,Sub-Saharan Africa,Lower middle income,336096,191621958.4,NA,NA,NA,NA,NA,570.1405502
Comoros,1984,COM,Sub-Saharan Africa,Lower middle income,345466,184697210,NA,NA,NA,NA,NA,534.6320911
Comoros,1985,COM,Sub-Saharan Africa,Lower middle income,355337,196726077.1,NA,NA,NA,NA,NA,553.6324027
Comoros,1986,COM,Sub-Saharan Africa,Lower middle income,365760,279197696.8,NA,NA,NA,NA,NA,763.3357853
Comoros,1987,COM,Sub-Saharan Africa,Lower middle income,376654,337525870.6,NA,NA,NA,NA,NA,896.1165171
Comoros,1988,COM,Sub-Saharan Africa,Lower middle income,387963,356500026.7,NA,NA,NA,NA,NA,918.902129
Comoros,1989,COM,Sub-Saharan Africa,Lower middle income,399632,341476764,NA,NA,NA,NA,NA,854.4780299
Comoros,1990,COM,Sub-Saharan Africa,Lower middle income,411594,429622147.7,NA,0,NA,NA,NA,1043.800803
Comoros,1991,COM,Sub-Saharan Africa,Lower middle income,423872,424108796.6,NA,0,NA,NA,NA,1000.558651
Comoros,1992,COM,Sub-Saharan Africa,Lower middle income,436448,457388578.9,NA,0,NA,NA,NA,1047.979551
Comoros,1993,COM,Sub-Saharan Africa,Lower middle income,449274,452881443.1,NA,0,NA,NA,NA,1008.029494
Comoros,1994,COM,Sub-Saharan Africa,Lower middle income,462277,319189200.4,NA,0,NA,NA,NA,690.4717309
Comoros,1995,COM,Sub-Saharan Africa,Lower middle income,475394,398461789.6,NA,0,NA,NA,NA,838.171684
Comoros,1996,COM,Sub-Saharan Africa,Lower middle income,488627,396053797.6,NA,NA,NA,NA,NA,810.5442344
Comoros,1997,COM,Sub-Saharan Africa,Lower middle income,501953,364445589.7,NA,0,NA,NA,NA,726.0552078
Comoros,1998,COM,Sub-Saharan Africa,Lower middle income,515385,370106776,NA,0.03787097,NA,NA,NA,718.1170893
Comoros,1999,COM,Sub-Saharan Africa,Lower middle income,528848,382454989.9,NA,0.148162964,NA,NA,NA,723.1850928
Comoros,1960,COM,Sub-Saharan Africa,Lower middle income,191121,NA,NA,NA,NA,NA,NA,NA
Comoros,1961,COM,Sub-Saharan Africa,Lower middle income,194139,NA,NA,NA,NA,NA,NA,NA
Comoros,1962,COM,Sub-Saharan Africa,Lower middle income,197198,NA,NA,NA,NA,NA,NA,NA
Comoros,1963,COM,Sub-Saharan Africa,Lower middle income,200372,NA,NA,NA,NA,NA,NA,NA
Comoros,1964,COM,Sub-Saharan Africa,Lower middle income,203753,NA,NA,NA,NA,NA,NA,NA
Comoros,1965,COM,Sub-Saharan Africa,Lower middle income,207424,NA,NA,NA,NA,NA,NA,NA
Comoros,1966,COM,Sub-Saharan Africa,Lower middle income,211478,NA,NA,NA,NA,NA,NA,NA
Comoros,1967,COM,Sub-Saharan Africa,Lower middle income,215897,NA,NA,NA,NA,NA,NA,NA
Comoros,1968,COM,Sub-Saharan Africa,Lower middle income,220575,NA,NA,NA,NA,NA,NA,NA
Comoros,1969,COM,Sub-Saharan Africa,Lower middle income,225325,NA,NA,NA,NA,NA,NA,NA
Comoros,1970,COM,Sub-Saharan Africa,Lower middle income,230054,NA,NA,NA,NA,NA,NA,NA
Comoros,1971,COM,Sub-Saharan Africa,Lower middle income,234644,NA,NA,NA,NA,NA,NA,NA
Comoros,1972,COM,Sub-Saharan Africa,Lower middle income,239235,NA,NA,NA,NA,NA,NA,NA
Comoros,1973,COM,Sub-Saharan Africa,Lower middle income,244208,NA,NA,NA,NA,NA,NA,NA
Comoros,1974,COM,Sub-Saharan Africa,Lower middle income,250104,NA,NA,NA,NA,NA,NA,NA
Comoros,1975,COM,Sub-Saharan Africa,Lower middle income,257290,NA,NA,NA,NA,NA,NA,NA
Comoros,1976,COM,Sub-Saharan Africa,Lower middle income,265953,NA,NA,NA,NA,NA,NA,NA
Comoros,1977,COM,Sub-Saharan Africa,Lower middle income,275900,NA,NA,NA,NA,NA,NA,NA
Comoros,1978,COM,Sub-Saharan Africa,Lower middle income,286634,NA,NA,NA,NA,NA,NA,NA
Comoros,1979,COM,Sub-Saharan Africa,Lower middle income,297447,NA,NA,NA,NA,NA,NA,NA
Comoros,2020,COM,Sub-Saharan Africa,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA
Comoros,2007,COM,Sub-Saharan Africa,Lower middle income,641620,795673128.5,NA,2.5,NA,NA,NA,1240.100259
Comoros,2008,COM,Sub-Saharan Africa,Lower middle income,657229,915659192.8,NA,3,NA,NA,NA,1393.211792
Comoros,2009,COM,Sub-Saharan Africa,Lower middle income,673252,905341090.6,NA,3.5,NA,NA,NA,1344.728409
Comoros,2010,COM,Sub-Saharan Africa,Lower middle income,689692,907978723.5,NA,5.1,NA,NA,NA,1316.498848
Comoros,2011,COM,Sub-Saharan Africa,Lower middle income,706569,1023086184,NA,5.5,NA,NA,NA,1447.963587
Comoros,2012,COM,Sub-Saharan Africa,Lower middle income,723871,1015843369,NA,5.975296308,NA,NA,NA,1403.34862
Comoros,2000,COM,Sub-Saharan Africa,Lower middle income,542357,350264287.7,NA,0.271740607,NA,NA,NA,645.8186908
Comoros,2001,COM,Sub-Saharan Africa,Lower middle income,555888,378512003.4,NA,0.443068373,NA,NA,NA,680.9141471
Comoros,2002,COM,Sub-Saharan Africa,Lower middle income,569479,425964697.4,NA,0.554869675,NA,NA,NA,747.990176
Comoros,2003,COM,Sub-Saharan Africa,Lower middle income,583211,546885185,NA,0.84818937,NA,NA,NA,937.714112
Comoros,2004,COM,Sub-Saharan Africa,Lower middle income,597228,633706149.3,55.9,1.327327178,NA,NA,4.570000172,1061.079101
Comoros,2005,COM,Sub-Saharan Africa,Lower middle income,611627,653845122.9,NA,2,NA,NA,NA,1069.025931
Comoros,2006,COM,Sub-Saharan Africa,Lower middle income,626425,698431827.7,NA,2.2,NA,NA,NA,1114.948841
Comoros,2015,COM,Sub-Saharan Africa,Lower middle income,777424,966029542,NA,7.459161386,134024,NA,NA,1242.60319
Comoros,2016,COM,Sub-Saharan Africa,Lower middle income,795592,1012835518,NA,7.938322771,20214,NA,NA,1273.058953
Comoros,2013,COM,Sub-Saharan Africa,Lower middle income,741505,1116224161,NA,6.5,NA,42.4,NA,1505.349473
Comoros,2014,COM,Sub-Saharan Africa,Lower middle income,759390,1149587652,45.3,6.98,194926,NA,8.140000343,1513.830379
Comoros,2019,COM,Sub-Saharan Africa,Lower middle income,850886,1165839927,NA,NA,834198,NA,NA,1370.148207
Comoros,2017,COM,Sub-Saharan Africa,Lower middle income,813892,1077439663,NA,8.478170295,2120514,NA,NA,1323.81159
Comoros,2018,COM,Sub-Saharan Africa,Lower middle income,832322,1178530758,NA,NA,28671,NA,NA,1415.955313
St. Kitts and Nevis,1962,KNA,Latin America & Caribbean,High income,50961,12541562.15,NA,NA,NA,NA,NA,246.1011784
St. Kitts and Nevis,1961,KNA,Latin America & Caribbean,High income,51196,12483229.31,NA,NA,NA,NA,NA,243.8321218
St. Kitts and Nevis,1966,KNA,Latin America & Caribbean,High income,48351,14469078.18,NA,NA,NA,NA,NA,299.2508569
St. Kitts and Nevis,1963,KNA,Latin America & Caribbean,High income,50529,12833226.39,NA,NA,NA,NA,NA,253.9774464
St. Kitts and Nevis,1964,KNA,Latin America & Caribbean,High income,49928,13416554.86,NA,NA,NA,NA,NA,268.7180512
St. Kitts and Nevis,1965,KNA,Latin America & Caribbean,High income,49209,13593932.32,NA,NA,NA,NA,NA,276.2489041
St. Kitts and Nevis,1974,KNA,Latin America & Caribbean,High income,44322,31514856.31,NA,NA,NA,NA,NA,711.0431909
St. Kitts and Nevis,1975,KNA,Latin America & Caribbean,High income,44271,33364055.3,NA,NA,NA,NA,NA,753.6322943
St. Kitts and Nevis,1976,KNA,Latin America & Caribbean,High income,44140,30095602.29,NA,NA,NA,NA,NA,681.8215291
St. Kitts and Nevis,1977,KNA,Latin America & Caribbean,High income,43944,44496296.3,NA,NA,NA,NA,NA,1012.568184
St. Kitts and Nevis,1978,KNA,Latin America & Caribbean,High income,43703,49433333.33,NA,NA,NA,NA,NA,1131.119908
St. Kitts and Nevis,1979,KNA,Latin America & Caribbean,High income,43452,58840740.74,NA,NA,NA,NA,NA,1354.154947
St. Kitts and Nevis,1967,KNA,Latin America & Caribbean,High income,47388,16742338.25,NA,NA,NA,NA,NA,353.3033311
St. Kitts and Nevis,1968,KNA,Latin America & Caribbean,High income,46399,14600000,NA,NA,NA,NA,NA,314.6619539
St. Kitts and Nevis,1969,KNA,Latin America & Caribbean,High income,45529,15850000,NA,NA,NA,NA,NA,348.1297634
St. Kitts and Nevis,1970,KNA,Latin America & Caribbean,High income,44878,16300000,NA,NA,NA,NA,NA,363.2069165
St. Kitts and Nevis,1971,KNA,Latin America & Caribbean,High income,44489,19624746.45,NA,NA,NA,NA,NA,441.1145778
St. Kitts and Nevis,1972,KNA,Latin America & Caribbean,High income,44318,22944849.12,NA,NA,NA,NA,NA,517.7320528
St. Kitts and Nevis,1973,KNA,Latin America & Caribbean,High income,44304,24196018.38,NA,NA,NA,NA,NA,546.1362039
St. Kitts and Nevis,1960,KNA,Latin America & Caribbean,High income,51199,12366563.61,NA,NA,NA,NA,NA,241.5391631
St. Kitts and Nevis,2002,KNA,Latin America & Caribbean,High income,45168,481077373.7,NA,21.15238176,NA,NA,NA,10650.84515
St. Kitts and Nevis,2003,KNA,Latin America & Caribbean,High income,45749,469869869.9,NA,22.96978429,NA,NA,NA,10270.60416
St. Kitts and Nevis,2004,KNA,Latin America & Caribbean,High income,46323,506900000,NA,24.73767754,NA,NA,NA,10942.72823
St. Kitts and Nevis,2005,KNA,Latin America & Caribbean,High income,46852,547203703.7,NA,34,NA,NA,NA,11679.40971
